Country	Installation ID	Year	NER allocation
PL	202510	 2016 	150348 
PL	202510	 2017 	147587 
PL	202510	 2018 	144827 
PL	202510	 2019 	142067 
PL	202510	 2020 	139307 
SE	74	 2013 	1625 
SE	74	 2014 	3122 
SE	74	 2015 	2766 
SE	74	 2016 	2421 
SE	74	 2017 	2087 
SE	74	 2018 	1763 
SE	74	 2019 	1451 
SE	74	 2020 	1149 
PL	203089	 2014 	7067 
PL	203089	 2015 	13771 
PL	203089	 2016 	13522 
PL	203089	 2017 	13274 
PL	203089	 2018 	13026 
PL	203089	 2019 	12778 
PL	203089	 2020 	12529 
PL	203112	 2013 	5154 
PL	203112	 2014 	5064 
PL	203112	 2015 	4975 
PL	203112	 2016 	4885 
PL	203112	 2017 	4795 
PL	203112	 2018 	4706 
PL	203112	 2019 	4616 
PL	203112	 2020 	4526 
IT	201420	 2013 	5134 
IT	201420	 2014 	4594 
IT	201420	 2015 	4070 
IT	201420	 2016 	3562 
IT	201420	 2017 	3071 
IT	201420	 2018 	2595 
IT	201420	 2019 	2134 
IT	201420	 2020 	1691 
PL	203186	 2015 	5199 
PL	203186	 2016 	5105 
PL	203186	 2017 	5011 
PL	203186	 2018 	4917 
PL	203186	 2019 	4824 
PL	203186	 2020 	4730 
IT	201507	 2013 	6379 
IT	201507	 2014 	5709 
IT	201507	 2015 	5057 
IT	201507	 2016 	4427 
IT	201507	 2017 	3816 
IT	201507	 2018 	3224 
IT	201507	 2019 	2652 
IT	201507	 2020 	2101 
IT	201609	 2013 	5931 
IT	201609	 2014 	5308 
IT	201609	 2015 	4702 
IT	201609	 2016 	4116 
IT	201609	 2017 	3548 
IT	201609	 2018 	2998 
IT	201609	 2019 	2466 
IT	201609	 2020 	1953 
PL	203610	 2013 	9770 
PL	203610	 2014 	9600 
PL	203610	 2015 	9430 
PL	203610	 2016 	9260 
PL	203610	 2017 	9090 
PL	203610	 2018 	8920 
PL	203610	 2019 	8750 
PL	203610	 2020 	8580 
PL	203772	 2013 	6242 
PL	203772	 2014 	3735 
PL	203772	 2015 	6025 
PL	203772	 2016 	5916 
PL	203772	 2017 	5807 
PL	203772	 2018 	5699 
PL	203772	 2019 	5590 
PL	203772	 2020 	5481 
GB	1045	 2013 	11534 
GB	1045	 2014 	20678 
GB	1045	 2015 	18319 
GB	1045	 2016 	16034 
GB	1045	 2017 	13821 
GB	1045	 2018 	11679 
GB	1045	 2019 	9608 
GB	1045	 2020 	7610 
PL	205499	 2013 	12246 
PL	205499	 2014 	52854 
PL	205499	 2015 	46823 
PL	205499	 2016 	40983 
PL	205499	 2017 	35326 
PL	205499	 2018 	29853 
PL	205499	 2019 	24556 
PL	205499	 2020 	19450 
IT	201873	 2013 	2833 
IT	201873	 2014 	3414 
IT	201873	 2015 	3025 
IT	201873	 2016 	2647 
PL	205709	 2013 	11263 
IT	201873	 2017 	2282 
PL	205709	 2014 	43906 
IT	201873	 2018 	1928 
IT	201873	 2019 	1586 
PL	205709	 2015 	43129 
IT	201873	 2020 	1256 
PL	205709	 2016 	42351 
PL	205709	 2017 	41574 
PL	205709	 2018 	40796 
PL	205709	 2019 	40018 
PL	205709	 2020 	39241 
PL	205935	 2013 	33901 
PL	205935	 2014 	34243 
PL	205935	 2015 	33636 
PL	205935	 2016 	33030 
PL	205935	 2017 	32423 
PL	205935	 2018 	31818 
PL	205935	 2019 	31211 
PL	205935	 2020 	30605 
GB	1268	 2013 	101709 
GB	1268	 2014 	99939 
GB	1268	 2015 	98170 
GB	1268	 2016 	96400 
PL	206075	 2013 	12107 
GB	1268	 2017 	94630 
PL	206075	 2014 	10997 
GB	1268	 2018 	92860 
PL	206075	 2015 	10803 
GB	1268	 2019 	91091 
PL	206075	 2016 	10608 
PL	206075	 2017 	10413 
GB	1268	 2020 	89321 
PL	206075	 2018 	10218 
PL	206075	 2019 	10024 
PL	206075	 2020 	9829 
PL	206786	 2014 	6225 
PL	206786	 2015 	11871 
PL	206786	 2016 	11404 
PL	206786	 2017 	10947 
PL	206786	 2018 	10499 
PL	206786	 2019 	10058 
DE	245	 2013 	1513 
PL	206786	 2020 	9629 
DE	245	 2014 	2360 
DE	245	 2015 	2318 
DE	245	 2016 	2276 
DE	245	 2017 	2234 
DE	245	 2018 	2193 
DE	245	 2019 	2151 
DE	245	 2020 	2109 
FR	203536	 2013 	19089 
FR	203536	 2014 	17083 
FR	203536	 2015 	15133 
FR	203536	 2016 	13246 
FR	203536	 2017 	11418 
FR	203536	 2018 	9649 
FR	203536	 2019 	7937 
FR	203536	 2020 	6286 
FR	203580	 2013 	17220 
FR	203580	 2014 	16920 
FR	203580	 2015 	16621 
FR	203580	 2016 	16321 
FR	203580	 2017 	16021 
FR	203580	 2018 	15722 
FR	203580	 2019 	15422 
FR	203580	 2020 	15123 
SE	202805	 2013 	6678 
SE	202805	 2014 	5977 
SE	202805	 2015 	5295 
SE	202805	 2016 	4634 
SE	202805	 2017 	3995 
SE	202805	 2018 	3376 
SE	202805	 2019 	2777 
SE	202805	 2020 	2199 
SE	202810	 2013 	847 
SE	202810	 2014 	758 
SE	202810	 2015 	672 
SE	202810	 2016 	588 
SE	202810	 2017 	507 
SE	202810	 2018 	428 
SE	202810	 2019 	352 
SE	202810	 2020 	279 
SE	202835	 2013 	9033 
SE	202835	 2014 	8745 
SE	202835	 2015 	7982 
SE	202835	 2016 	6986 
SE	202835	 2017 	6022 
SE	202835	 2018 	5089 
SE	202835	 2019 	4186 
SE	202835	 2020 	3316 
SE	202860	 2013 	8135 
SE	202860	 2014 	7993 
DE	1646	 2013 	5023 
DE	1646	 2014 	4852 
DE	1646	 2015 	4682 
DE	1646	 2016 	4516 
DE	1646	 2017 	4352 
DE	1646	 2018 	4193 
DE	1646	 2019 	4035 
DE	1646	 2020 	3881 
DE	1649	 2013 	114741 
DE	1649	 2014 	102682 
DE	1649	 2015 	90966 
DE	1649	 2016 	79620 
DE	1649	 2017 	68631 
DE	1649	 2018 	57998 
DE	1649	 2019 	47708 
DE	1649	 2020 	37788 
FR	204076	 2013 	6113 
FR	204076	 2014 	12801 
FR	204076	 2015 	11340 
FR	204076	 2016 	9926 
FR	204076	 2017 	8556 
FR	204076	 2018 	7230 
FR	204076	 2019 	5947 
FR	204076	 2020 	4711 
SE	203743	 2013 	2549 
SE	203743	 2014 	3033 
SE	203743	 2015 	2687 
SE	203743	 2016 	2352 
SE	203743	 2017 	2027 
SE	203743	 2018 	1713 
SE	203743	 2019 	1409 
SE	203743	 2020 	1116 
SE	204052	 2013 	2963 
SE	204052	 2014 	3122 
SE	204052	 2015 	2766 
SE	204052	 2016 	2421 
SE	204052	 2017 	2087 
SE	204052	 2018 	1763 
SE	204052	 2019 	1451 
ES	736	 2013 	1646137 
SE	204052	 2020 	1149 
ES	736	 2014 	1617494 
ES	736	 2015 	1588851 
ES	736	 2016 	1560209 
ES	736	 2017 	1531566 
ES	736	 2018 	1502923 
ES	736	 2019 	1474280 
ES	736	 2020 	1445638 
ES	745	 2013 	34788 
ES	745	 2014 	31132 
ES	745	 2015 	27580 
ES	745	 2016 	24140 
ES	745	 2017 	20808 
ES	745	 2018 	17584 
ES	745	 2019 	14464 
ES	745	 2020 	11457 
SE	204726	 2014 	88440 
SE	204726	 2015 	80329 
SE	204726	 2016 	70310 
SE	204726	 2017 	60605 
SE	204726	 2018 	51216 
SE	204726	 2019 	42129 
SE	204726	 2020 	33369 
SE	204841	 2013 	12085 
SE	204841	 2014 	17167 
SE	204841	 2015 	11538 
SE	204841	 2016 	10099 
SE	204841	 2017 	8705 
SE	204841	 2018 	7356 
SE	204841	 2019 	6051 
SE	204841	 2020 	4793 
GB	181	 2013 	2300 
GB	181	 2014 	2260 
GB	181	 2015 	2220 
GB	181	 2016 	2180 
GB	181	 2017 	2140 
GB	181	 2018 	2100 
GB	181	 2019 	2060 
GB	181	 2020 	2020 
ES	782	 2013 	5233 
ES	782	 2014 	5142 
ES	782	 2015 	5051 
ES	782	 2016 	4960 
ES	782	 2017 	4869 
ES	782	 2018 	4778 
ES	782	 2019 	4687 
ES	782	 2020 	4596 
FR	204292	 2013 	3366 
FR	204292	 2014 	3307 
FR	204292	 2015 	3249 
FR	204292	 2016 	3190 
FR	204292	 2017 	3132 
FR	204292	 2018 	3073 
FR	204292	 2019 	3015 
FR	204292	 2020 	2956 
DE	1	 2013 	20843 
DE	1	 2014 	18653 
DE	1	 2015 	19560 
DE	1	 2016 	18065 
DE	1	 2017 	16612 
DE	1	 2018 	15202 
DE	1	 2019 	13831 
DE	1	 2020 	12503 
SE	205665	 2013 	206 
SE	205665	 2014 	446 
SE	205665	 2015 	395 
SE	205665	 2016 	346 
SE	205665	 2017 	298 
SE	205665	 2018 	252 
SE	205665	 2019 	207 
SE	205665	 2020 	164 
SE	205791	 2013 	383 
SE	205791	 2014 	1026 
SE	205791	 2015 	909 
SE	205791	 2016 	795 
SE	205791	 2017 	686 
SE	205791	 2018 	579 
SE	205791	 2019 	477 
SE	205791	 2020 	378 
SE	205903	 2013 	47088 
SE	205903	 2014 	55931 
SE	205903	 2015 	49549 
SE	205903	 2016 	43369 
SE	205903	 2017 	37383 
SE	205903	 2018 	31591 
SE	205903	 2019 	25986 
SE	205903	 2020 	20583 
SE	205906	 2014 	62326 
SE	205906	 2015 	63220 
SE	205906	 2016 	55335 
SE	205906	 2017 	47697 
SE	205906	 2018 	40307 
SE	205906	 2019 	33156 
SE	205906	 2020 	26262 
SE	206002	 2013 	73040 
SE	206002	 2014 	66445 
SE	206002	 2015 	59269 
SE	206002	 2016 	51877 
SE	206002	 2017 	44716 
SE	206002	 2018 	37788 
SE	206002	 2019 	31084 
SE	206002	 2020 	24620 
SE	206045	 2013 	987 
SE	206045	 2014 	7223 
SE	206045	 2015 	4662 
SE	206045	 2016 	4081 
SE	206045	 2017 	3517 
SE	206045	 2018 	2973 
SE	206045	 2019 	2445 
SE	206045	 2020 	1937 
SE	206082	 2013 	8074 
SE	206082	 2014 	7226 
SE	206082	 2015 	6401 
SE	206082	 2016 	5603 
SE	206082	 2017 	4830 
SE	206082	 2018 	4081 
SE	206082	 2019 	3357 
SE	206082	 2020 	2659 
SE	206197	 2013 	7765 
SE	206197	 2014 	7450 
SE	206197	 2015 	7143 
SE	206197	 2016 	6841 
SE	206197	 2017 	6546 
SE	206197	 2018 	6257 
SE	206197	 2019 	5975 
SE	206197	 2020 	5698 
IT	202655	 2013 	6729 
IT	202655	 2014 	6022 
IT	202655	 2015 	5335 
IT	202655	 2016 	4669 
IT	202655	 2017 	4025 
IT	202655	 2018 	3401 
IT	202655	 2019 	2798 
IT	202655	 2020 	2216 
IT	202676	 2013 	4523 
IT	202676	 2014 	4217 
IT	202676	 2015 	3919 
IT	202676	 2016 	3629 
IT	202676	 2017 	3347 
IT	202676	 2018 	3073 
IT	202676	 2019 	2807 
IT	202676	 2020 	2550 
IT	202733	 2013 	4667 
DE	1697	 2014 	2436 
DE	1697	 2015 	4573 
IT	202733	 2014 	4585 
DE	1697	 2016 	4490 
IT	202733	 2015 	4505 
DE	1697	 2017 	4408 
DE	1697	 2018 	4325 
IT	202733	 2016 	4423 
IT	202733	 2017 	4342 
DE	1697	 2019 	4243 
IT	202733	 2018 	4261 
DE	1697	 2020 	4161 
IT	202733	 2019 	4180 
IT	202733	 2020 	4098 
IT	202933	 2013 	7000 
IT	202933	 2014 	6878 
IT	202933	 2015 	6756 
IT	202933	 2016 	6635 
IT	202933	 2017 	6513 
IT	202933	 2018 	6391 
IT	202933	 2019 	6269 
IT	202933	 2020 	6147 
IT	202935	 2013 	11563 
IT	202935	 2014 	10348 
IT	202935	 2015 	9167 
IT	202935	 2016 	8024 
IT	202935	 2017 	6916 
IT	202935	 2018 	5845 
IT	202935	 2019 	4808 
IT	202935	 2020 	3808 
DE	253	 2014 	7709 
DE	253	 2015 	12283 
DE	253	 2016 	12061 
DE	253	 2017 	11840 
DE	253	 2018 	11618 
DE	253	 2019 	11397 
DE	253	 2020 	11176 
DE	490	 2013 	1723 
DE	490	 2014 	1916 
DE	490	 2015 	2680 
DE	490	 2016 	2632 
DE	490	 2017 	2583 
DE	490	 2018 	2535 
DE	490	 2019 	2487 
DE	490	 2020 	2438 
FR	205686	 2013 	3190 
FR	205686	 2014 	2854 
FR	205686	 2015 	2529 
FR	205686	 2016 	2213 
FR	205686	 2017 	1908 
FR	205686	 2018 	1612 
FR	205686	 2019 	1326 
FR	205686	 2020 	1050 
FR	205751	 2013 	3364 
FR	205751	 2014 	3305 
FR	205751	 2015 	3247 
FR	205751	 2016 	3197 
FR	205751	 2017 	3130 
FR	205751	 2018 	3071 
FR	205751	 2019 	3013 
FR	205751	 2020 	2962 
FR	205829	 2013 	314 
FR	205829	 2014 	3414 
FR	205829	 2015 	3025 
FR	205829	 2016 	2647 
FR	205829	 2017 	2282 
FR	205829	 2018 	1928 
FR	205829	 2019 	1586 
FR	205829	 2020 	1256 
DE	1744	 2013 	21089 
DE	1744	 2014 	18873 
DE	1744	 2015 	16720 
DE	1744	 2016 	3937 
DE	1744	 2017 	3393 
DE	1744	 2018 	2868 
DE	1744	 2019 	2358 
DE	1744	 2020 	1868 
DE	261	 2013 	1943 
DE	261	 2014 	6943 
DE	261	 2015 	6821 
DE	261	 2016 	6697 
DE	261	 2017 	6575 
DE	261	 2018 	6451 
DE	261	 2019 	6329 
DE	261	 2020 	6205 
DE	498	 2014 	3038 
DE	498	 2015 	3560 
DE	498	 2016 	3496 
DE	498	 2017 	3432 
DE	498	 2018 	3367 
DE	498	 2019 	3303 
DE	498	 2020 	3239 
GB	325	 2013 	670429 
GB	325	 2014 	739842 
GB	325	 2015 	726741 
GB	325	 2016 	713639 
GB	325	 2017 	700538 
GB	325	 2018 	687437 
GB	325	 2019 	674336 
GB	325	 2020 	661235 
DE	266	 2013 	3181 
DE	266	 2014 	3126 
DE	266	 2015 	3071 
DE	266	 2016 	3015 
DE	266	 2017 	2960 
DE	266	 2018 	2905 
DE	266	 2019 	2849 
DE	266	 2020 	2794 
GB	1245	 2013 	6479 
GB	1245	 2014 	5798 
GB	1245	 2015 	5137 
GB	1245	 2016 	4496 
GB	1245	 2017 	3875 
GB	1245	 2018 	3275 
GB	1245	 2019 	2694 
GB	1245	 2020 	2134 
ES	528	 2013 	3512 
ES	528	 2014 	3499 
ES	528	 2015 	3437 
ES	528	 2016 	3375 
ES	528	 2017 	3313 
ES	528	 2018 	3251 
ES	528	 2019 	3189 
ES	528	 2020 	3127 
FR	206402	 2013 	10278 
FR	206402	 2014 	9197 
FR	206402	 2015 	8148 
FR	206402	 2016 	7132 
FR	206402	 2017 	6147 
FR	206402	 2018 	5195 
FR	206402	 2019 	4273 
FR	206402	 2020 	3385 
GB	1267	 2013 	628 
GB	1267	 2014 	562 
GB	1267	 2015 	498 
GB	1267	 2016 	435 
GB	1267	 2017 	375 
GB	1267	 2018 	318 
GB	1267	 2019 	262 
GB	1267	 2020 	207 
GB	1243	 2013 	94239 
GB	1243	 2014 	92599 
GB	1243	 2015 	90959 
GB	1243	 2016 	89320 
GB	1243	 2017 	87680 
GB	1243	 2018 	86040 
GB	1243	 2019 	84400 
GB	1243	 2020 	82761 
FR	207324	 2013 	1573 
FR	207324	 2014 	10080 
FR	207324	 2015 	8930 
FR	207324	 2016 	7816 
FR	207324	 2017 	6737 
FR	207324	 2018 	5693 
FR	207324	 2019 	4683 
FR	207324	 2020 	3710 
FR	207493	 2013 	14703 
FR	207493	 2014 	13158 
FR	207493	 2015 	11657 
FR	207493	 2016 	10203 
FR	207493	 2017 	8794 
FR	207493	 2018 	7432 
FR	207493	 2019 	6113 
FR	207493	 2020 	4842 
ES	202235	 2013 	3118 
ES	202235	 2014 	3064 
ES	202235	 2015 	3009 
ES	202235	 2016 	2955 
ES	202235	 2017 	2901 
ES	202235	 2018 	2847 
ES	202235	 2019 	2793 
ES	202235	 2020 	2738 
DE	40	 2013 	40903 
DE	40	 2014 	40192 
DE	40	 2015 	39480 
DE	40	 2016 	38768 
DE	40	 2017 	38057 
DE	40	 2018 	37345 
DE	40	 2019 	36633 
DE	40	 2020 	35922 
DE	49	 2013 	56777 
DE	49	 2014 	55790 
DE	49	 2015 	54802 
DE	49	 2016 	53814 
DE	49	 2017 	52826 
DE	49	 2018 	51838 
DE	49	 2019 	50850 
DE	49	 2020 	49862 
DE	298	 2013 	602 
DE	298	 2014 	1064 
DE	298	 2015 	1045 
DE	298	 2016 	1026 
DE	298	 2017 	1007 
DE	298	 2018 	988 
DE	298	 2019 	970 
DE	298	 2020 	951 
DE	537	 2013 	42013 
DE	537	 2014 	46080 
DE	537	 2015 	45264 
DE	537	 2016 	44448 
DE	537	 2017 	43632 
DE	537	 2018 	42816 
DE	537	 2019 	42000 
DE	537	 2020 	41184 
DE	53	 2014 	144102 
DE	53	 2015 	185847 
DE	53	 2016 	182497 
DE	53	 2017 	179146 
DE	53	 2018 	175796 
DE	53	 2019 	172446 
DE	53	 2020 	169095 
ES	203767	 2013 	1807 
ES	203767	 2014 	1776 
ES	203767	 2015 	1744 
ES	203891	 2013 	11533 
ES	203891	 2014 	11332 
ES	203891	 2015 	11132 
ES	203891	 2016 	10931 
ES	203891	 2017 	10730 
ES	203891	 2018 	10530 
ES	203891	 2019 	10329 
ES	203891	 2020 	10128 
DE	543	 2014 	2222 
DE	543	 2015 	9262 
DE	543	 2016 	9095 
DE	543	 2017 	8928 
DE	543	 2018 	8761 
DE	543	 2019 	8594 
DE	543	 2020 	8427 
ES	204947	 2013 	13440 
ES	204947	 2014 	13242 
ES	204947	 2015 	13008 
ES	204947	 2016 	12773 
ES	204947	 2017 	12539 
ES	204947	 2018 	12305 
ES	204947	 2019 	12070 
ES	204947	 2020 	11836 
DE	547	 2013 	1058 
DE	547	 2014 	18967 
DE	547	 2015 	18631 
DE	547	 2016 	18295 
DE	547	 2017 	17959 
DE	547	 2018 	17623 
DE	547	 2019 	17287 
DE	547	 2020 	16952 
ES	205744	 2013 	10823 
ES	205744	 2014 	9218 
ES	205744	 2015 	9056 
ES	205744	 2016 	8892 
ES	205744	 2017 	8729 
ES	205744	 2018 	8566 
ES	205744	 2019 	8402 
ES	205744	 2020 	8239 
ES	205817	 2013 	60518 
ES	205817	 2014 	93154 
ES	205817	 2015 	91504 
ES	205817	 2016 	89856 
ES	205817	 2017 	88206 
ES	205817	 2018 	86556 
ES	205817	 2019 	84906 
ES	205817	 2020 	83257 
GB	201678	 2013 	9769 
GB	201678	 2014 	8742 
GB	201678	 2015 	7745 
GB	201678	 2016 	6779 
GB	201678	 2017 	5843 
GB	201678	 2018 	4938 
GB	201678	 2019 	4062 
GB	201678	 2020 	3217 
DE	551	 2013 	1535 
DE	551	 2014 	3770 
DE	551	 2015 	3703 
DE	551	 2016 	3637 
DE	551	 2017 	3570 
DE	551	 2018 	3503 
DE	551	 2019 	3437 
DE	551	 2020 	3370 
ES	206061	 2013 	9438 
ES	206061	 2014 	9274 
ES	206061	 2015 	9110 
ES	206061	 2016 	8945 
ES	206061	 2017 	8781 
ES	206061	 2018 	8617 
ES	206061	 2019 	8453 
ES	206061	 2020 	8289 
ES	206079	 2013 	2715 
ES	206079	 2014 	2675 
ES	206079	 2015 	2627 
ES	206079	 2016 	2580 
ES	206079	 2017 	2533 
ES	206079	 2018 	2485 
ES	206079	 2019 	2438 
ES	206079	 2020 	2390 
ES	206130	 2013 	15100 
ES	206130	 2014 	14878 
ES	206130	 2015 	14615 
ES	206130	 2016 	14352 
ES	206130	 2017 	14088 
ES	206130	 2018 	13825 
ES	206130	 2019 	13561 
ES	206130	 2020 	13297 
ES	206224	 2013 	6064 
ES	206224	 2014 	6631 
ES	206224	 2015 	6513 
ES	206224	 2016 	6396 
ES	206224	 2017 	6279 
ES	206224	 2018 	6161 
ES	206224	 2019 	6043 
ES	206224	 2020 	5926 
DE	4113	 2014 	6086 
DE	4113	 2015 	5622 
DE	4113	 2016 	4921 
DE	4113	 2017 	4242 
DE	4113	 2018 	3585 
DE	4113	 2019 	2949 
DE	4113	 2020 	2336 
ES	206276	 2013 	8239 
ES	206276	 2014 	10904 
ES	206276	 2015 	10711 
ES	206276	 2016 	10518 
ES	206276	 2017 	10324 
ES	206276	 2018 	10131 
ES	206276	 2019 	9938 
ES	206276	 2020 	9746 
ES	206294	 2013 	22935 
ES	206294	 2014 	24628 
ES	206294	 2015 	24192 
ES	206294	 2016 	23756 
ES	206294	 2017 	23319 
ES	206294	 2018 	22883 
ES	206294	 2019 	22447 
ES	206294	 2020 	22011 
GB	201839	 2014 	2554 
GB	201839	 2015 	3003 
GB	201839	 2016 	2629 
GB	201839	 2017 	2266 
GB	201839	 2018 	1915 
GB	201839	 2019 	1575 
GB	201839	 2020 	1247 
ES	206366	 2013 	3227 
ES	206366	 2014 	2841 
DE	2094	 2013 	14009 
DE	2094	 2014 	19937 
DE	2094	 2015 	19584 
DE	2094	 2016 	19231 
DE	2094	 2017 	18878 
DE	2094	 2018 	18525 
DE	2094	 2019 	18172 
DE	2094	 2020 	17819 
DE	566	 2013 	3758 
DE	566	 2014 	7325 
DE	566	 2015 	7195 
DE	566	 2016 	7065 
DE	566	 2017 	6936 
DE	566	 2018 	6806 
DE	566	 2019 	6676 
DE	566	 2020 	6547 
GB	202280	 2013 	28720 
GB	202280	 2014 	28220 
GB	202280	 2015 	27721 
GB	202280	 2016 	27221 
GB	202280	 2017 	26721 
GB	202280	 2018 	26221 
GB	202280	 2019 	25722 
GB	202280	 2020 	25222 
GB	202392	 2013 	873 
GB	202392	 2014 	4014 
GB	202392	 2015 	3556 
GB	202392	 2016 	3113 
GB	202392	 2017 	2683 
GB	202392	 2018 	2267 
GB	202392	 2019 	1865 
GB	202392	 2020 	1477 
GB	202656	 2013 	41458 
GB	202656	 2014 	40737 
GB	202656	 2015 	40015 
GB	202656	 2016 	39294 
GB	202656	 2017 	38573 
GB	202656	 2018 	37851 
GB	202656	 2019 	37130 
GB	202656	 2020 	36408 
DE	4128	 2013 	13316 
DE	4128	 2014 	13085 
DE	4128	 2015 	12854 
DE	4128	 2016 	12622 
DE	4128	 2017 	12390 
DE	4128	 2018 	12159 
DE	4128	 2019 	11927 
DE	4128	 2020 	11695 
DE	581	 2013 	3887 
DE	581	 2014 	3820 
DE	581	 2015 	3753 
DE	581	 2016 	3685 
DE	581	 2017 	3618 
DE	581	 2018 	3550 
DE	581	 2019 	3482 
DE	581	 2020 	3414 
DE	583	 2013 	3142 
DE	583	 2014 	8108 
DE	583	 2015 	7964 
DE	583	 2016 	7821 
DE	583	 2017 	7677 
DE	583	 2018 	7534 
DE	583	 2019 	7390 
DE	583	 2020 	7247 
DE	586	 2013 	8665 
DE	586	 2014 	38362 
DE	586	 2015 	37683 
DE	586	 2016 	37003 
DE	586	 2017 	36324 
DE	586	 2018 	35644 
DE	586	 2019 	34966 
DE	586	 2020 	34286 
DE	4135	 2013 	7012 
DE	4135	 2014 	6890 
DE	4135	 2015 	6768 
DE	4135	 2016 	6646 
DE	4135	 2017 	6524 
DE	4135	 2018 	6402 
DE	4135	 2019 	6280 
DE	4135	 2020 	6158 
DE	4125	 2013 	256 
DE	4125	 2014 	1503 
DE	4125	 2015 	1476 
DE	4125	 2016 	1450 
DE	4125	 2017 	1423 
DE	4125	 2018 	1396 
DE	4125	 2019 	1370 
DE	4125	 2020 	1343 
GB	203132	 2013 	24982 
GB	203132	 2014 	24547 
GB	203132	 2015 	24113 
GB	203132	 2016 	23678 
GB	203132	 2017 	23243 
GB	203132	 2018 	22809 
GB	203132	 2019 	22374 
GB	203132	 2020 	21939 
DE	201341	 2013 	1850 
DE	201341	 2014 	1656 
DE	201341	 2015 	1468 
DE	201341	 2016 	1286 
DE	201341	 2017 	1108 
DE	201341	 2018 	937 
DE	201341	 2019 	770 
DE	201341	 2020 	611 
DE	201499	 2013 	8892 
DE	201499	 2014 	7958 
DE	201499	 2015 	7050 
DE	201499	 2016 	6171 
DE	201499	 2017 	5320 
DE	201499	 2018 	4495 
DE	201499	 2019 	3698 
DE	201499	 2020 	2929 
GB	205756	 2013 	455 
GB	205756	 2014 	9057 
GB	205756	 2015 	8896 
GB	205756	 2016 	8736 
GB	205756	 2017 	8575 
GB	205756	 2018 	8415 
GB	205756	 2019 	8255 
GB	205756	 2020 	8094 
GB	205884	 2014 	152919 
GB	205884	 2015 	179931 
GB	205884	 2016 	176687 
GB	205884	 2017 	173443 
GB	205884	 2018 	170199 
GB	205884	 2019 	166956 
GB	205884	 2020 	163712 
GB	205930	 2013 	7481 
GB	205930	 2014 	7359 
GB	205930	 2015 	7230 
GB	205930	 2016 	7099 
GB	205930	 2017 	6969 
GB	205930	 2018 	6838 
GB	205930	 2019 	6708 
GB	205930	 2020 	6578 
GB	206591	 2014 	6010 
GB	206591	 2015 	15378 
GB	206591	 2016 	15100 
GB	206591	 2017 	14823 
GB	206591	 2018 	14546 
GB	206591	 2019 	14269 
GB	206591	 2020 	13991 
GB	206641	 2014 	6184 
GB	206641	 2015 	5730 
GB	206641	 2016 	5015 
GB	206641	 2017 	4323 
GB	206641	 2018 	3653 
GB	206641	 2019 	3005 
GB	206641	 2020 	2380 
GB	206721	 2014 	11230 
GB	206721	 2015 	13289 
GB	206721	 2016 	13049 
GB	206721	 2017 	12810 
GB	206721	 2018 	12570 
GB	206721	 2019 	12331 
GB	206721	 2020 	12091 
DE	202380	 2013 	1680 
DE	202380	 2014 	1651 
DE	202380	 2015 	1622 
DE	202380	 2016 	1593 
DE	202380	 2017 	1564 
DE	202380	 2018 	1534 
DE	202380	 2019 	1505 
DE	202380	 2020 	1476 
DE	202469	 2015 	4498 
DE	202469	 2016 	4416 
DE	202469	 2017 	4336 
DE	202469	 2018 	4255 
DE	202469	 2019 	4173 
DE	202469	 2020 	4092 
DE	202559	 2013 	8320 
DE	202559	 2014 	8176 
DE	202559	 2015 	8031 
DE	202559	 2016 	7886 
DE	202559	 2017 	7741 
DE	202559	 2018 	7597 
DE	202559	 2019 	7452 
DE	202559	 2020 	7307 
DE	202667	 2013 	273 
DE	202667	 2014 	471 
DE	202667	 2015 	463 
DE	202667	 2016 	454 
DE	202667	 2017 	446 
DE	202667	 2018 	438 
DE	202667	 2019 	429 
DE	202667	 2020 	421 
DE	202822	 2013 	16337 
DE	202822	 2014 	16053 
DE	202822	 2015 	15769 
DE	202822	 2016 	15485 
DE	202822	 2017 	15200 
DE	202822	 2018 	14916 
DE	202822	 2019 	14632 
DE	202822	 2020 	14348 
DE	202854	 2013 	2106 
DE	202854	 2014 	8164 
DE	202854	 2015 	7976 
DE	202854	 2016 	7788 
DE	202854	 2017 	7602 
DE	202854	 2018 	7419 
DE	202854	 2019 	7236 
DE	202854	 2020 	7055 
DE	202865	 2013 	27168 
DE	202865	 2014 	26696 
DE	202865	 2015 	26223 
DE	202865	 2016 	25750 
DE	202865	 2017 	25278 
DE	202865	 2018 	24805 
DE	202865	 2019 	24332 
DE	202865	 2020 	23859 
DE	202974	 2013 	13982 
DE	202974	 2014 	17174 
DE	202974	 2015 	16870 
DE	202974	 2016 	16566 
DE	202974	 2017 	16262 
DE	202974	 2018 	15958 
DE	202974	 2019 	15654 
DE	202974	 2020 	15350 
DE	203170	 2013 	442 
DE	203170	 2014 	902 
DE	203170	 2015 	886 
DE	203170	 2016 	870 
DE	203170	 2017 	854 
DE	203170	 2018 	838 
DE	203170	 2019 	822 
DE	203170	 2020 	806 
DE	203323	 2013 	1329 
DE	203323	 2014 	1189 
DE	203323	 2015 	1054 
DE	203323	 2016 	923 
DE	203323	 2017 	795 
DE	203323	 2018 	672 
DE	203323	 2019 	553 
DE	203323	 2020 	439 
DE	203657	 2014 	3469 
DE	203657	 2015 	7971 
DE	203657	 2016 	7827 
DE	203657	 2017 	7684 
